"ID","name","namespace","definition"
"GO:0015896","nalidixic acid transport","biological_process","The directed movement of nalidixic acid into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. Nalidixic acid is a synthetic antibiotic that interferes with DNA gyrase and inhibits prokaryotic replication."
"GO:0015899","aminotriazole transport","biological_process","The directed movement of aminotriazole into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. Aminotriazole is an effective weed killer that also possesses some antithyroid activity."
"GO:0015901","cycloheximide transport","biological_process","The directed movement of cycloheximide into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. Cycloheximide is an antibiotic produced by Streptomyces which interferes with protein synthesis in eukaryotes."
"GO:0015903","fluconazole transport","biological_process","The directed movement of fluconazole into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. Fluconazole is an antifungal drug used for oral candidiasis and cryptococcal meningitis; it is still under study for treatment of vaginal candidiasis and other fungal infections."
"GO:0015904","tetracycline transmembrane transport","biological_process","The directed movement of tetracycline from one side of a membrane to the other. Tetracycline is a broad spectrum antibiotic that blocks binding of aminoacyl tRNA to the ribosomes of both Gram-positive and Gram-negative organisms (and those of organelles)."
"GO:0015905","bicyclomycin transmembrane transport","biological_process","The directed movement of bicyclomycin across a lipid bilayer, from one side of a membrane to the other. Bicyclomycin (or bicozamycin) is an antibacterial drug often used as a livestock feed additive."
"GO:0016019","peptidoglycan immune receptor activity","molecular_function","Combining with a peptidoglycan and transmitting the signal to initiate an innate immune response."
"GO:0016064","immunoglobulin mediated immune response","biological_process","An immune response mediated by immunoglobulins, whether cell-bound or in solution."
"GO:0016065","obsolete humoral defense mechanism (sensu Protostomia)","biological_process","OBSOLETE. The specific immune response mediated by antibodies. As in, but not restricted to, the taxon Protostomia (Protostomia, ncbi_taxonomy_id:33317)."
"GO:0016068","type I hypersensitivity","biological_process","An inflammatory response driven by antigen recognition by antibodies bound to Fc receptors on mast cells or basophils, occurring within minutes after exposure of a sensitized individual to the antigen, and leading to the release of a variety of inflammatory mediators such as histamines."
"GO:0016209","antioxidant activity","molecular_function","Inhibition of the reactions brought about by dioxygen (O2) or peroxides. Usually the antioxidant is effective because it can itself be more easily oxidized than the substance protected. The term is often applied to components that can trap free radicals, thereby breaking the chain reaction that normally leads to extensive biological damage."
"GO:0016445","somatic diversification of immunoglobulins","biological_process","The somatic process that results in the generation of sequence diversity of immunoglobulins."
"GO:0016446","somatic hypermutation of immunoglobulin genes","biological_process","Mutations occurring somatically that result in amino acid changes in the rearranged V regions of immunoglobulins."
"GO:0016447","somatic recombination of immunoglobulin gene segments","biological_process","The process in which immunoglobulin genes are formed through recombination of the germline genetic elements, as known as immunoglobulin gene segments, within a single locus."
"GO:0016521","pituitary adenylate cyclase activating polypeptide activity","molecular_function","The action characteristic of pituitary adenylate cyclase activating polypeptide, a peptide produced in the hypothalamus that binds to receptors to exert pleiotropic effects including control of neurotransmitter release, vasodilation, bronchodilation, activation of intestinal motility, increase in insulin and histamine secretion, immune modulation, and stimulation of cell proliferation and differentiation."
"GO:0016604","nuclear body","cellular_component","Extra-nucleolar nuclear domains usually visualized by confocal microscopy and fluorescent antibodies to specific proteins."
"GO:0016605","PML body","cellular_component","A class of nuclear body; they react against SP100 auto-antibodies (PML, promyelocytic leukemia); cells typically contain 10-30 PML bodies per nucleus; alterations in the localization of PML bodies occurs after viral infection."
"GO:0016607","nuclear speck","cellular_component","A discrete extra-nucleolar subnuclear domain, 20-50 in number, in which splicing factors are seen to be localized by immunofluorescence microscopy."
"GO:0016999","antibiotic metabolic process","biological_process","The chemical reactions and pathways involving an antibiotic, a substance produced by or derived from certain fungi, bacteria, and other organisms, that can destroy or inhibit the growth of other microorganisms."
"GO:0017000","antibiotic biosynthetic process","biological_process","The chemical reactions and pathways resulting in the formation of an antibiotic, a substance produced by or derived from certain fungi, bacteria, and other organisms, that can destroy or inhibit the growth of other microorganisms."
